magnitude,depth,distance,vs30,azimuth,mmi,event_id
5.3,1.2,112.99958193237742,600.0,142.12150790658188,2.9,us7000s1nu
5.3,1.2,232.2974225187096,600.0,240.77048852073563,2.2,us7000s1nu
5.3,1.2,286.5047735639786,600.0,312.8469164591848,1.9,us7000s1nu
5.3,1.2,53.08209013931624,600.0,357.44768785275346,3.6,us7000s1nu
5.3,1.2,270.2568280691104,600.0,303.49752895527075,2.0,us7000s1nu
5.3,1.2,80.43134282778779,600.0,336.0745452240907,3.2,us7000s1nu
5.3,1.2,255.17910970875604,600.0,339.61833831522773,2.1,us7000s1nu
5.3,1.2,212.39348436841766,600.0,297.3206037319097,2.3,us7000s1nu
5.3,1.2,68.07087985874783,600.0,159.28020656109095,3.4,us7000s1nu
5.3,1.2,188.84837446137317,600.0,133.70216882877037,2.4,us7000s1nu
5.3,1.2,170.8909830096424,600.0,84.2777238516893,2.5,us7000s1nu
5.3,1.2,225.05282981321773,600.0,106.70024730180006,2.0,us7000s1nu
5.3,1.2,74.88636889968254,600.0,348.69360834211824,3.3,us7000s1nu
5.3,1.2,96.37428256823056,600.0,113.77469994659748,3.1,us7000s1nu
5.3,1.2,169.62448604246904,600.0,142.72211167104064,2.5,us7000s1nu
5.3,1.2,196.68557708605968,600.0,205.21498029011434,2.4,us7000s1nu
5.3,1.2,309.72859622332527,600.0,50.25573886226971,1.8,us7000s1nu
5.3,1.2,154.23470675397783,600.0,171.73802486522015,2.6,us7000s1nu
5.3,1.2,154.45801791666926,600.0,205.6217416158469,2.6,us7000s1nu
5.3,1.2,275.6561906990565,600.0,67.7803099038793,2.0,us7000s1nu
5.3,1.2,261.1735393299659,600.0,18.048221075332037,2.1,us7000s1nu
5.3,1.2,286.64992678021514,600.0,130.7329209641955,1.9,us7000s1nu
5.3,1.2,227.46287365385467,600.0,330.96393185147446,2.2,us7000s1nu
5.3,1.2,225.76968069928705,600.0,98.35157992765795,2.2,us7000s1nu
5.3,1.2,193.30138254526736,600.0,6.463730252528876,2.4,us7000s1nu
5.3,1.2,131.95421833089006,600.0,210.82437447137062,2.8,us7000s1nu
5.3,1.2,136.7200242412503,600.0,168.71267883665894,2.7,us7000s1nu
5.3,1.2,185.02117830033325,600.0,356.23294785836765,2.4,us7000s1nu
5.3,1.2,255.13606235417043,600.0,334.54513142523837,2.1,us7000s1nu
5.3,1.2,113.95082688096605,600.0,269.36682274330866,2.9,us7000s1nu
5.3,1.2,193.2190994182997,600.0,154.3963107370181,2.4,us7000s1nu
5.3,1.2,284.9204455793528,600.0,143.05609097750175,1.9,us7000s1nu
5.3,1.2,218.86362877129272,600.0,161.72687784996856,2.3,us7000s1nu
5.3,1.2,176.41243419840902,600.0,205.25683739666138,2.5,us7000s1nu
5.3,1.2,308.6857717521627,600.0,107.38482103187408,1.8,us7000s1nu
5.3,1.2,308.59848937980513,600.0,129.27813318188396,1.8,us7000s1nu
5.3,1.2,224.55256419490814,600.0,340.1256706128705,2.2,us7000s1nu
5.3,1.2,229.05946522122727,600.0,191.1026763454295,2.2,us7000s1nu
5.3,1.2,293.00084974757124,600.0,330.65202917485135,1.9,us7000s1nu
5.3,1.2,85.23807399881628,600.0,262.5089968408098,3.2,us7000s1nu
5.3,1.2,390.14811953024895,600.0,134.45158702634274,1.3,us7000s1nu
5.3,1.2,227.90333675869653,600.0,255.02047824303486,2.2,us7000s1nu
5.3,1.2,190.7159550200423,600.0,14.260807856438078,2.4,us7000s1nu
5.3,1.2,111.78893691775514,600.0,291.6005515137469,2.9,us7000s1nu
5.3,1.2,220.84486762288893,600.0,354.60667348020394,2.2,us7000s1nu
5.3,1.2,356.4441026302264,600.0,122.26139379711952,1.5,us7000s1nu
5.3,1.2,207.3393744410531,600.0,265.86496126456314,2.3,us7000s1nu
5.3,1.2,282.79431481151977,600.0,110.5889955143939,1.9,us7000s1nu
5.3,1.2,142.38390179584243,600.0,145.12794649906,2.7,us7000s1nu
5.3,1.2,243.01995086832963,600.0,331.6254898526377,2.1,us7000s1nu
5.3,1.2,198.91629429949495,600.0,304.0722947742928,2.4,us7000s1nu
5.3,1.2,264.83234105620267,600.0,72.0100442949419,2.0,us7000s1nu
5.3,1.2,241.31843095401007,600.0,340.81036964565703,2.1,us7000s1nu
5.3,1.2,166.13889328533688,600.0,74.45597022446407,2.6,us7000s1nu
5.3,1.2,227.24778041648258,600.0,0.5204026089359104,2.2,us7000s1nu
5.3,1.2,72.99387775885329,600.0,73.95957874550362,3.3,us7000s1nu
5.3,1.2,219.44024452803333,600.0,49.940516032369146,2.3,us7000s1nu
5.3,1.2,202.99236403185353,600.0,236.87630345800696,2.3,us7000s1nu
5.3,1.2,171.04417624871934,600.0,67.71643648604885,2.5,us7000s1nu
5.3,1.2,257.84521502565036,600.0,118.15800616297736,2.0,us7000s1nu
5.3,1.2,139.4807259784047,600.0,308.9067788846967,2.7,us7000s1nu
5.3,1.2,215.50426716526792,600.0,94.87707982701039,2.3,us7000s1nu
5.3,1.2,289.3425906704713,600.0,323.39205643205014,1.9,us7000s1nu
5.3,1.2,83.59424902239215,600.0,14.657751933462976,3.2,us7000s1nu
5.3,1.2,250.85381305771347,600.0,334.60592962025703,2.1,us7000s1nu
5.3,1.2,235.27030801449246,600.0,312.23534968620135,2.2,us7000s1nu
5.3,1.2,100.8623833616926,600.0,14.67013540791072,3.0,us7000s1nu
5.3,1.2,243.6179563056662,600.0,108.41884017966174,2.0,us7000s1nu
5.3,1.2,321.5330406308232,600.0,122.22649027577035,1.7,us7000s1nu
5.3,1.2,145.39888645443338,600.0,78.4354198079173,2.7,us7000s1nu
5.3,1.2,153.5239174874266,600.0,173.90435713843965,2.6,us7000s1nu
5.3,1.2,298.25473235228736,600.0,37.58919019459694,1.9,us7000s1nu
5.3,1.2,141.51219100217327,600.0,303.71577885808705,2.7,us7000s1nu
5.3,1.2,210.62755729403517,600.0,60.76838812503661,2.3,us7000s1nu
5.3,1.2,227.17959845596437,600.0,206.3361103280597,2.2,us7000s1nu
5.3,1.2,260.8896863634999,600.0,305.21523487279376,2.1,us7000s1nu
5.3,1.2,177.38298456453342,600.0,86.81184597108745,2.5,us7000s1nu
5.3,1.2,226.71261999969425,600.0,282.89593454197154,2.2,us7000s1nu
5.3,1.2,279.956446625756,600.0,37.23814756631259,2.0,us7000s1nu
5.3,1.2,198.54937863976656,600.0,104.82217983691226,2.3,us7000s1nu
5.3,1.2,220.51943902596452,600.0,311.6934186525392,2.3,us7000s1nu
5.3,1.2,316.5525863481861,600.0,131.17105493000366,1.7,us7000s1nu
5.3,1.2,334.8989897441483,600.0,53.01789919393076,1.6,us7000s1nu
5.3,1.2,271.2491625633079,600.0,302.46489836166825,2.0,us7000s1nu
5.3,1.2,227.0870768264307,600.0,148.66231698891943,2.2,us7000s1nu
5.3,1.2,305.4376762323174,600.0,322.42423985481827,1.8,us7000s1nu
5.3,1.2,280.1747806628096,600.0,32.21945108710935,2.0,us7000s1nu
5.3,1.2,359.85513423289217,600.0,123.33033618535205,1.5,us7000s1nu
5.3,1.2,101.73602037193285,600.0,29.54878328808462,3.0,us7000s1nu
5.3,1.2,183.08746345381567,600.0,24.43846700894494,2.5,us7000s1nu
5.3,1.2,209.65862765109455,600.0,48.47350455018358,2.3,us7000s1nu
5.3,1.2,209.45649266612216,600.0,20.4224784000524,2.3,us7000s1nu
5.3,1.2,322.63993401064977,600.0,140.9871729090653,1.7,us7000s1nu
5.3,1.2,229.0336178246151,600.0,164.68995031848567,2.2,us7000s1nu
5.3,1.2,189.81321600556217,600.0,118.52246425738213,2.4,us7000s1nu
5.3,1.2,362.58785682339504,600.0,46.136554455613975,1.5,us7000s1nu
5.3,1.2,162.83655259499054,600.0,331.15260695038717,2.6,us7000s1nu
5.3,1.2,141.186882449155,600.0,19.658822043566147,2.7,us7000s1nu
5.3,1.2,224.92331260504855,600.0,306.0772267602991,2.2,us7000s1nu
5.3,1.2,192.68932447207965,600.0,211.27575956592526,2.4,us7000s1nu
5.3,1.2,224.25635483029853,600.0,99.39150620731829,2.2,us7000s1nu
5.3,1.2,201.7212046260931,600.0,3.690323869640224,2.3,us7000s1nu
5.3,1.2,149.12717401041303,600.0,344.9305626959761,2.7,us7000s1nu
5.3,1.2,64.92067106070013,600.0,28.906109962267237,3.4,us7000s1nu
5.3,1.2,145.99709446764393,600.0,149.8243290847845,2.7,us7000s1nu
5.3,1.2,115.42428204380468,600.0,36.786490846893855,2.9,us7000s1nu
5.3,1.2,278.2574951405767,600.0,137.4147068627069,2.0,us7000s1nu
5.3,1.2,172.49457893291404,600.0,187.0943439474266,2.5,us7000s1nu
5.3,1.2,148.98435765455605,600.0,180.4948292586925,2.7,us7000s1nu
5.3,1.2,257.20552864482687,600.0,283.78155653122064,2.1,us7000s1nu
5.3,1.2,312.28084571196484,600.0,31.814577996105584,1.8,us7000s1nu
5.3,1.2,57.32067284367825,600.0,156.46904333541977,3.5,us7000s1nu
5.3,1.2,177.8024907398053,600.0,308.4793173035223,2.5,us7000s1nu
5.3,1.2,104.86769880319086,600.0,309.48093151477553,3.0,us7000s1nu
5.3,1.2,3.3735924184392467,600.0,102.15876313071766,6.3,us7000s1nu
5.3,1.2,53.82688937500631,600.0,228.3599376885933,3.6,us7000s1nu
5.3,1.2,260.33726775537286,600.0,177.91795249737424,2.1,us7000s1nu
5.3,1.2,109.83649908858943,600.0,13.421603829100832,3.0,us7000s1nu
5.3,1.2,171.93769735354022,600.0,56.8246297312179,2.5,us7000s1nu
5.3,1.2,162.8063408364789,600.0,68.71993916580692,2.6,us7000s1nu
5.3,1.2,279.3211312031243,600.0,169.62809733196923,2.0,us7000s1nu
5.3,1.2,218.22416787945633,600.0,318.2235212810258,2.3,us7000s1nu
5.3,1.2,138.3800307066876,600.0,138.52109812880803,2.7,us7000s1nu
5.3,1.2,257.40604335684003,600.0,174.96159348465835,2.1,us7000s1nu
5.3,1.2,200.03747316086637,600.0,20.803228979673918,2.4,us7000s1nu
5.3,1.2,267.1665739028757,600.0,86.22221379473308,2.0,us7000s1nu
5.3,1.2,172.62005815236103,600.0,235.8386560136052,2.5,us7000s1nu
5.3,1.2,168.63402863888618,600.0,102.00065658291169,2.6,us7000s1nu
5.3,1.2,321.8236025604292,600.0,216.54965072330205,1.7,us7000s1nu
5.3,1.2,107.91705267869564,600.0,210.39216770597915,3.0,us7000s1nu
5.3,1.2,157.13642903753825,600.0,129.2055573950396,2.6,us7000s1nu
5.3,1.2,244.77880755419292,600.0,320.5523557094708,2.1,us7000s1nu
5.3,1.2,346.56070586145285,600.0,52.0880883527999,1.6,us7000s1nu
5.3,1.2,89.41249099237724,600.0,58.880946307003,3.1,us7000s1nu
5.3,1.2,81.97952027104603,621.3,103.11927458093885,3.2,us7000s1nu
5.3,1.2,134.600857440423,600.0,56.29157687583637,2.8,us7000s1nu
5.3,1.2,144.43674092484378,600.0,73.8533828166394,2.7,us7000s1nu
5.3,1.2,47.499973073834234,600.0,36.28880267617723,3.7,us7000s1nu
5.3,1.2,229.26573325479444,600.0,210.4122091758243,2.2,us7000s1nu
5.3,1.2,147.26585354960184,600.0,159.115233334148,2.7,us7000s1nu
5.3,1.2,225.91299719914022,600.0,207.82484598810765,2.2,us7000s1nu
5.3,1.2,276.69933154775094,600.0,230.48070384395325,2.0,us7000s1nu
5.3,1.2,317.8922491015514,600.0,132.33922888019322,1.7,us7000s1nu
4.4,14.8,44.612756289260226,600.0,251.69893700691227,2.7,us7000s1nx
4.4,14.8,172.44961543611464,600.0,132.44571609309253,1.0,us7000s1nx
4.4,14.8,184.58176967117703,600.0,27.003696236975713,1.0,us7000s1nx
4.4,14.8,143.5853286105146,600.0,267.3791371165243,1.2,us7000s1nx
4.4,14.8,191.3250282051819,600.0,173.78974823573515,1.0,us7000s1nx
4.4,14.8,90.12068602547545,600.0,206.36356745373325,2.0,us7000s1nx
4.4,14.8,178.70620646140748,600.0,345.72644468015864,1.0,us7000s1nx
4.4,14.8,259.78350207782734,600.0,45.47999844348061,1.0,us7000s1nx
4.4,14.8,182.00232856166562,600.0,41.40718966335476,1.0,us7000s1nx
4.4,14.8,227.19706100182938,600.0,49.26049017266854,1.0,us7000s1nx
4.4,14.8,186.70163033148867,600.0,305.58617288819295,1.0,us7000s1nx
4.4,14.8,97.652746804648,600.0,51.684651468027255,1.9,us7000s1nx
4.4,14.8,104.89747633121227,600.0,154.40397195910487,1.7,us7000s1nx
4.4,14.8,196.7074664826331,600.0,307.55712768315937,1.0,us7000s1nx
4.4,14.8,68.17138757269092,600.0,347.10250709722453,2.3,us7000s1nx
4.4,14.8,239.77079568806184,600.0,123.58096865238713,1.0,us7000s1nx
4.4,14.8,206.0610935705462,600.0,225.43049516739086,1.0,us7000s1nx
4.4,14.8,39.60042629316817,600.0,145.59981986829007,2.8,us7000s1nx
4.4,14.8,109.04303331113167,600.0,211.85221422866394,1.7,us7000s1nx
4.4,14.8,84.44517132250574,600.0,257.5918876922597,2.1,us7000s1nx
4.4,14.8,95.11947321764924,600.0,327.91247166745507,1.9,us7000s1nx
4.4,14.8,53.731125957290516,600.0,304.5698523152448,2.5,us7000s1nx
4.4,14.8,127.62019661275221,600.0,289.19526670598293,1.4,us7000s1nx
4.4,14.8,159.44946278637755,600.0,120.48995392528866,1.1,us7000s1nx
4.4,14.8,216.1117828505635,600.0,29.508884525578935,1.0,us7000s1nx
4.4,14.8,42.365375190278456,600.0,2.267814815411498,2.7,us7000s1nx
4.4,14.8,213.55999167106054,600.0,42.459920426965084,1.0,us7000s1nx
4.4,14.8,171.16228049544117,600.0,56.13416002083193,1.0,us7000s1nx
4.4,14.8,167.89994457997523,600.0,38.938070861705285,1.0,us7000s1nx
4.4,14.8,39.80951905466054,600.0,6.4939729451623975,2.8,us7000s1nx
4.4,14.8,214.57102256926612,600.0,69.22599089485362,1.0,us7000s1nx
4.4,14.8,171.42757296312053,600.0,237.2399136667424,1.0,us7000s1nx
4.4,14.8,123.28097974674616,600.0,197.08826257535114,1.5,us7000s1nx
4.4,14.8,153.86193876115095,600.0,192.35749792817253,1.1,us7000s1nx
4.4,14.8,114.93978664471187,600.0,323.875702772616,1.6,us7000s1nx
4.4,14.8,70.28528448050275,600.0,281.56286694971993,2.3,us7000s1nx
4.4,14.8,61.4632743708151,600.0,47.38279878536014,2.4,us7000s1nx
4.4,14.8,83.20406952219696,600.0,217.70669954728686,2.1,us7000s1nx
4.4,14.8,101.63774480383934,600.0,264.6597840044337,1.8,us7000s1nx
4.4,14.8,111.92089017252341,600.0,240.59900014997515,1.6,us7000s1nx
4.4,14.8,130.7327639773488,600.0,53.00724592444254,1.4,us7000s1nx
4.4,14.8,121.93578988736337,600.0,29.017172020846942,1.5,us7000s1nx
4.4,14.8,108.99692233498985,600.0,50.716746166575035,1.7,us7000s1nx
4.4,14.8,87.38049855259116,600.0,114.85237349296858,2.0,us7000s1nx
4.4,14.8,47.859175141727256,600.0,104.6655352098619,2.6,us7000s1nx
4.4,14.8,164.60636238026945,600.0,71.16549940612651,1.0,us7000s1nx
4.4,14.8,145.58085559262432,600.0,316.9386383833466,1.2,us7000s1nx
4.4,14.8,155.89546425610325,600.0,101.59090455144229,1.1,us7000s1nx
4.4,14.8,117.92678536806189,600.0,172.90204656660262,1.6,us7000s1nx
4.4,14.8,210.98322292654876,600.0,202.98762475616087,1.0,us7000s1nx
4.4,14.8,259.70328433796624,600.0,43.208486632989604,1.0,us7000s1nx
4.4,14.8,101.95281756797284,600.0,192.87134106821114,1.8,us7000s1nx
4.4,14.8,134.12628015336108,600.0,26.888123649708575,1.4,us7000s1nx
4.4,14.8,249.79152805110513,600.0,125.34893665280129,1.0,us7000s1nx
4.4,14.8,119.77569946015973,600.0,89.44885914832582,1.5,us7000s1nx
4.4,14.8,190.8404567227223,600.0,76.39165532780567,1.0,us7000s1nx
4.4,14.8,108.33510458003626,600.0,209.24155869540635,1.7,us7000s1nx
4.4,14.8,128.4910893270239,600.0,171.89737706664516,1.4,us7000s1nx
4.4,14.8,185.86622208695937,600.0,228.74767098935556,1.0,us7000s1nx
4.4,14.8,187.99184199436948,600.0,119.68804243809848,1.0,us7000s1nx
4.4,14.8,145.76685074419026,600.0,259.7114415316175,1.2,us7000s1nx
4.4,14.8,189.9361217073508,600.0,38.56807795172358,1.0,us7000s1nx
4.4,14.8,176.6108215170079,600.0,310.4692636557612,1.0,us7000s1nx
4.4,14.8,99.1761578644589,600.0,46.0703106142484,1.8,us7000s1nx
4.4,14.8,200.36103730663197,600.0,240.61987831604063,1.0,us7000s1nx
4.4,14.8,205.30844764850943,600.0,111.00062620640227,1.0,us7000s1nx
4.4,14.8,74.59826967684518,600.0,134.0839732707911,2.2,us7000s1nx
4.4,14.8,183.03807102635213,600.0,12.484469894940787,1.0,us7000s1nx
4.4,14.8,68.91549140215498,600.0,124.34981279950489,2.3,us7000s1nx
4.4,14.8,208.0639278271775,600.0,37.75711705673967,1.0,us7000s1nx
4.4,14.8,101.21312051256429,600.0,151.58205107159256,1.8,us7000s1nx
4.4,14.8,129.65834565758047,600.0,85.2863142395359,1.4,us7000s1nx
4.4,14.8,84.70494892613073,600.0,211.30300190748423,2.1,us7000s1nx
4.4,14.8,159.64150591849616,600.0,92.84993802088024,1.2,us7000s1nx
4.4,14.8,200.7231597310294,600.0,204.18130431753355,1.0,us7000s1nx
4.4,14.8,232.47986126896754,600.0,42.66099239367975,1.0,us7000s1nx
4.4,14.8,201.113074984911,600.0,128.01473036560333,1.0,us7000s1nx
4.4,14.8,189.92711354789162,600.0,76.90702292213291,1.0,us7000s1nx
4.4,14.8,148.55845760436355,600.0,286.2678549673679,1.2,us7000s1nx
4.4,14.8,106.8073489981735,600.0,82.06845494399568,1.7,us7000s1nx
4.4,14.8,207.31413628004321,600.0,248.95918723510073,1.0,us7000s1nx
4.4,14.8,127.21684931543648,600.0,53.9166248157772,1.4,us7000s1nx
4.4,14.8,77.73470808295986,403.4,103.58148582534568,2.4,us7000s1nx
4.4,14.8,219.93967372625463,600.0,133.58991874085234,1.0,us7000s1nx
4.4,14.8,134.26607347162275,600.0,138.4684128417133,1.4,us7000s1nx
4.4,14.8,243.01949427880257,600.0,47.74835424784641,1.0,us7000s1nx
4.4,14.8,184.0746558635778,600.0,62.848989552500484,1.0,us7000s1nx
4.4,14.8,239.48106194140405,600.0,56.62766987208738,1.0,us7000s1nx
4.4,14.8,223.2400268673441,600.0,309.432792110037,1.0,us7000s1nx
4.4,14.8,84.94995933154381,600.0,351.63252987607467,2.1,us7000s1nx
4.4,14.8,139.0421845797918,600.0,348.01486015258234,1.3,us7000s1nx
4.4,14.8,201.07820039957133,600.0,310.2884452444503,1.0,us7000s1nx
4.4,14.8,160.45994992459123,600.0,322.1671415618194,1.1,us7000s1nx
4.4,14.8,130.21755900184502,600.0,16.360944777839507,1.4,us7000s1nx
4.4,14.8,119.46495900663588,600.0,321.78653175849547,1.5,us7000s1nx
4.4,14.8,140.78732443163943,600.0,248.99299880298423,1.3,us7000s1nx
4.4,14.8,197.96050751526917,600.0,292.6779022219251,1.0,us7000s1nx
4.4,14.8,110.65318401014673,600.0,314.2889869006149,1.7,us7000s1nx
4.4,14.8,165.5812405488029,600.0,0.18315074853597935,1.0,us7000s1nx
4.4,14.8,120.0636774203726,600.0,129.49135439356775,1.5,us7000s1nx
4.4,14.8,167.50053901140114,600.0,23.943932684345157,1.0,us7000s1nx
4.4,14.8,215.34999649033585,600.0,232.57399666079652,1.0,us7000s1nx
4.4,14.8,29.910094692382348,600.0,257.08212340531895,3.0,us7000s1nx
4.4,14.8,1.2831931323465042,600.0,60.394179842621156,4.0,us7000s1nx
4.4,14.8,157.25658248567666,600.0,56.131888043323045,1.1,us7000s1nx
4.4,14.8,179.43535213069154,600.0,193.708565138705,1.0,us7000s1nx
4.4,14.8,152.19313130945065,600.0,348.24503311265767,1.2,us7000s1nx
4.4,14.8,98.21374049761492,600.0,227.39130481342764,1.8,us7000s1nx
4.4,14.8,138.97207448248705,600.0,284.9361566295142,1.3,us7000s1nx
4.4,14.8,149.09027842592215,600.0,56.252266115422515,1.2,us7000s1nx
4.4,14.8,188.8275796725645,600.0,65.97177158306107,1.0,us7000s1nx
4.4,14.8,50.39078716021713,600.0,275.2387207341884,2.6,us7000s1nx
4.4,14.8,126.51667693132354,600.0,335.2534203496008,1.5,us7000s1nx
4.4,14.8,110.58146939560741,600.0,40.852402572918834,1.7,us7000s1nx
4.4,14.8,122.97923609721612,600.0,264.51047603428543,1.5,us7000s1nx
4.4,14.8,134.723776665545,600.0,55.64190429367568,1.4,us7000s1nx
4.4,14.8,123.51798963149773,600.0,354.5636278624896,1.5,us7000s1nx
4.4,14.8,189.68658505637435,600.0,350.3311916664313,1.0,us7000s1nx
4.4,14.8,163.34132665325737,600.0,352.4225688301802,1.0,us7000s1nx
4.4,14.8,186.99950126540264,600.0,152.20524871319026,1.0,us7000s1nx
4.4,14.8,192.19042169048024,600.0,80.11448231942711,1.0,us7000s1nx
4.4,14.8,104.47099983597195,600.0,147.39861751850515,1.8,us7000s1nx
4.4,14.8,134.7829422265237,600.0,336.1318698066763,1.4,us7000s1nx
4.4,14.8,167.52564481571827,600.0,14.68272868172346,1.0,us7000s1nx
4.4,14.8,160.31701315830838,600.0,210.80080071931846,1.1,us7000s1nx
4.4,14.8,195.62037283565172,600.0,214.47759216579394,1.0,us7000s1nx
4.4,14.8,206.31495542564673,600.0,91.46811957173634,1.0,us7000s1nx
4.4,14.8,217.71274076875105,600.0,25.15673102037971,1.0,us7000s1nx
4.4,14.8,216.6093245384874,600.0,41.88137230391021,1.0,us7000s1nx
4.4,14.8,234.91498746856556,600.0,226.251653214823,1.0,us7000s1nx
4.4,14.8,83.17719335752501,600.0,357.66724052421546,2.1,us7000s1nx
4.4,14.8,249.32011793451693,600.0,217.69184625221212,1.0,us7000s1nx
4.4,14.8,159.19178249206874,600.0,149.2291833772261,1.1,us7000s1nx
4.4,14.8,184.8855217673646,600.0,243.05031229295284,1.0,us7000s1nx
4.4,14.8,200.48356063478363,600.0,54.81017210175344,1.0,us7000s1nx
4.4,14.8,238.29895127577288,600.0,125.22767397994835,1.0,us7000s1nx
4.4,14.8,180.43018890280138,600.0,211.87248867582332,1.0,us7000s1nx
4.4,14.8,151.16999471904106,600.0,287.46811619679414,1.1,us7000s1nx
4.4,14.8,98.48584661147781,600.0,35.93097026105039,1.8,us7000s1nx
4.4,14.8,125.45676087046039,600.0,108.42624883502157,1.5,us7000s1nx
4.4,14.8,147.80164846111492,600.0,316.5688437703069,1.2,us7000s1nx
4.4,14.8,245.66809706435808,600.0,316.3832704102141,1.0,us7000s1nx
4.4,14.8,162.61868479511813,600.0,82.95621003750301,1.1,us7000s1nx
4.4,14.8,115.47030430647558,600.0,303.46393914731215,1.6,us7000s1nx
4.4,14.8,65.90034047393108,600.0,216.52975785221088,2.3,us7000s1nx
4.4,14.8,185.04192093810428,600.0,25.39453855804112,1.0,us7000s1nx
4.4,14.8,169.44299154190062,600.0,54.268266315063556,1.0,us7000s1nx
4.4,14.8,226.14949040369612,600.0,39.24827060750857,1.0,us7000s1nx
4.4,14.8,191.29522960219558,600.0,93.15678431764536,1.0,us7000s1nx
4.4,14.8,260.08812456519263,600.0,140.46691280604443,1.0,us7000s1nx
4.4,14.8,246.9302184399532,600.0,315.20732910572775,1.0,us7000s1nx
4.4,14.8,236.70218767850793,600.0,55.165529477687016,1.0,us7000s1nx
4.4,14.8,234.3466397320832,600.0,309.6430379596299,1.0,us7000s1nx
4.4,14.8,150.61973298446947,600.0,172.8399247151882,1.2,us7000s1nx
4.4,14.8,160.81056849575438,600.0,167.11362622184788,1.1,us7000s1nx
4.4,14.8,222.01266537894688,600.0,319.80164172878784,1.0,us7000s1nx
4.4,14.8,57.54809129389942,600.0,302.0404994505117,2.4,us7000s1nx
4.4,14.8,214.5653027082471,600.0,220.80962738167628,1.0,us7000s1nx
4.4,14.8,141.1416884733222,600.0,203.2097222817051,1.3,us7000s1nx
4.4,14.8,188.3245915632606,600.0,174.41709773975379,1.0,us7000s1nx
4.4,14.8,155.58293213292015,600.0,140.34546706897504,1.1,us7000s1nx
4.4,14.8,96.90435764266925,600.0,53.39628601198649,1.9,us7000s1nx
4.4,14.8,105.30907128162903,600.0,175.5731100140108,1.7,us7000s1nx
4.4,14.8,195.18559522094466,600.0,231.95171061504527,1.0,us7000s1nx
4.4,14.8,120.53500540280099,600.0,245.94891332771107,1.5,us7000s1nx
4.4,14.8,150.19148810036975,600.0,128.93564764392102,1.2,us7000s1nx
4.4,14.8,165.56621005593001,600.0,47.229053018608056,1.0,us7000s1nx
4.4,14.8,47.61314945850219,600.0,281.1326088176755,2.6,us7000s1nx
4.4,14.8,74.99383260180367,600.0,34.272023864786604,2.2,us7000s1nx
4.4,14.8,151.70877037444004,600.0,43.43097698721459,1.2,us7000s1nx
4.4,14.8,151.87738366473408,600.0,53.139597960350216,1.2,us7000s1nx
4.4,14.8,185.58150806729006,600.0,294.7429616890097,1.0,us7000s1nx
4.4,14.8,209.40908121034116,600.0,204.56898032773066,1.0,us7000s1nx
4.4,14.8,99.876940974152,600.0,272.5334377129845,1.8,us7000s1nx
4.4,14.8,212.11415786241272,600.0,33.346303893582785,1.0,us7000s1nx
4.4,14.8,122.14773039368804,600.0,171.20826924474306,1.5,us7000s1nx
4.4,14.8,50.357484906317666,600.0,290.3813560619592,2.6,us7000s1nx
4.4,14.8,95.7713426029526,600.0,101.36140182398384,1.9,us7000s1nx
4.4,14.8,87.3018631589871,600.0,270.3127623820719,2.0,us7000s1nx
4.4,14.8,170.94640698329925,600.0,232.87276441272974,1.0,us7000s1nx
4.4,14.8,168.97645577154512,600.0,90.69862930570332,1.1,us7000s1nx
4.4,14.8,183.75309179802488,600.0,137.71384599962585,1.0,us7000s1nx
4.4,14.8,188.06239304349882,600.0,28.93315639333946,1.0,us7000s1nx
4.4,14.8,70.50915487781839,600.0,290.9129672541894,2.3,us7000s1nx
4.4,14.8,210.6104315663772,600.0,246.57966215237803,1.0,us7000s1nx
4.4,14.8,196.65412601121596,600.0,153.23735888187582,1.0,us7000s1nx
4.4,14.8,154.88844994072917,600.0,228.4413800561137,1.1,us7000s1nx
4.4,14.8,207.52261885807957,600.0,81.71099406454567,1.0,us7000s1nx
4.4,14.8,178.26407666639815,600.0,325.1364175206638,1.0,us7000s1nx
4.4,14.8,41.07548743551427,600.0,87.57620198129297,2.7,us7000s1nx
4.4,14.8,239.84894661319188,600.0,118.78897692175042,1.0,us7000s1nx
4.4,14.8,57.35798734148227,600.0,307.77405110946836,2.4,us7000s1nx
4.4,14.8,168.21010353917777,600.0,263.900308851439,1.0,us7000s1nx
4.4,14.8,245.00455528371697,600.0,47.00296093493995,1.0,us7000s1nx
4.4,14.8,159.87076538506406,600.0,136.93730603853362,1.1,us7000s1nx
4.4,14.8,206.16143195214124,600.0,139.1997656923935,1.0,us7000s1nx
4.4,14.8,64.47829782637272,600.0,197.75234037361787,2.3,us7000s1nx
4.4,14.8,136.61135794412888,600.0,56.15533137073612,1.3,us7000s1nx
4.4,14.8,185.9376504392377,600.0,89.01873326791974,1.0,us7000s1nx
4.4,14.8,280.1982590281425,600.0,131.07654189991848,1.0,us7000s1nx
4.4,14.8,211.9181639813883,600.0,213.8811928082659,1.0,us7000s1nx
4.4,14.8,102.33812146301334,600.0,166.19786253851737,1.8,us7000s1nx
4.4,14.8,107.17037694810827,600.0,83.08991742676096,1.7,us7000s1nx
4.4,14.8,82.49575371927143,600.0,23.24561037383927,2.1,us7000s1nx
4.4,14.8,209.05366514467948,600.0,21.20089788457051,1.0,us7000s1nx
4.4,14.8,99.01251569982179,600.0,246.6088898320756,1.8,us7000s1nx
